RESORT	BUSINESS_DATE	CHAR_BUSINESS_DATE	MARKET_CODE	CF_MASTER_SEQ	GROUP_NAME	S_REV_MKT	S_DEF_ROOMS_MKT	S_FB_REV_MKT	S_MISC_REV_MKT	MKT_RESORT_ROOM	GUEST_MKT	TOT_ARR_MKT	PER_OCC_MKT	PER_DOUBLE_MKT	DOUBLE_OCC_MKT	SINGLE_OCC_MKT	GUEST_DAY	ARRIVAL_DAY	ARRIVAL_MKT	TOT_ARR_DAY	PER_OCC_DAY	PER_DOUBLE_OCC_DAY	SINGLE_OCC_DAY	S_MISC_REV_DAY	DAY_RESORT_ROOM	S_FB_REV_DAY	DOUBLE_OCC_DAY	S_REV_DAY	S_DEF_ROOMS_DAY	ARR_TODAY	NO_DEFINITE_ROOMS	IN_GUEST	OCC_SINGLE	DOUBLE_OCC	REVENUE	FB_REV	OTHER_REV	TOTAL_REVENUE	RESORT_ROOM	PER_OCC	GET_ARR	MULTI_OCC_PER
Hotel1	23-Feb-18	2/23/18	RETAIL	RETAIL	RETAIL	2807647.61	8989	0	399025.66	42340	15242	312.342598	21.2305149	10.8101086	4577	4412	175	0	0	221.693707	100	41.3793103	68	3242.22	116	10237.03	48	25716.47	116	0	31	56	14	17	6562.09	0	1203.18	7765.27	116	26.7241379	211.6803226	14.6551724
Hotel1	23-Feb-18	2/23/18	WHOL	WHOL	WHOL	124658.87	477	0	14894.1	42340	780	261.33935	1.12659424	0.595181861	252	225	175	0	0	221.693707	100	41.3793103	68	3242.22	116	10237.03	48	25716.47	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	24-Feb-18	2/24/18	COMP	COMP	COMP	-85	360	0	2480.18	42340	407	-0.23611111	0.850259802	0.089749646	38	322	188	0	0	207.978696	99.137931	49.137931	58	3931.84	116	0	57	23917.55	115	0	2	4	0	2	0	0	67	67	116	1.72413793	0	1.72413793
Hotel1	24-Feb-18	2/24/18	DISC	DISC	DISC	2418660.27	9652	375	391713.98	42340	18364	250.586435	22.79641	13.4482759	5694	3958	188	0	0	207.978696	99.137931	49.137931	58	3931.84	116	0	57	23917.55	115	0	37	66	11	26	6869.61	0	1146.3	8015.91	116	31.8965517	185.6651351	22.4137931
Hotel1	24-Feb-18	2/24/18	GASSOC	GASSOC	GASSOC	362988	997	500	8610.61	42340	1168	364.080241	2.35474728	0.375531412	159	838	188	0	0	207.978696	99.137931	49.137931	58	3931.84	116	0	57	23917.55	115	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	24-Feb-18	2/24/18	GCOR	GCOR	GCOR	2033429.05	5548	946714.37	201542.47	42340	5879	366.51569	13.1034483	0.854983467	362	5186	188	0	0	207.978696	99.137931	49.137931	58	3931.84	116	0	57	23917.55	115	0	3	4	2	1	917	0	47	964	116	2.5862069	305.6666667	0.862068966
Hotel1	24-Feb-18	2/24/18	GSMERF	GSMERF	GSMERF	94199.4	338	0	7517.11	42340	419	278.69645	0.79829948	0.167690128	71	267	188	0	0	207.978696	99.137931	49.137931	58	3931.84	116	0	57	23917.55	115	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	24-Feb-18	2/24/18	GWHOL	GWHOL	GWHOL	0	0	0	0	42340	0	0	0	0	0	0	188	0	0	207.978696	99.137931	49.137931	58	3931.84	116	0	57	23917.55	115	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	24-Feb-18	2/24/18	HOUSE	HOUSE	HOUSE	0	0	416188.78	38877.26	42340	0	0	0	0	0	0	188	0	0	207.978696	99.137931	49.137931	58	3931.84	116	0	57	23917.55	115	0	0	0	0	0	0	0	77	77	116	0	0	0
Hotel1	24-Feb-18	2/24/18	NEG	NEG	NEG	3653025.02	10816	34705.36	129563.89	42340	11274	337.742698	25.5455834	1.1596599	491	10325	188	0	0	207.978696	99.137931	49.137931	58	3931.84	116	0	57	23917.55	115	0	36	38	33	3	8112.5	0	705.79	8818.29	116	31.0344828	225.3472222	2.5862069
Hotel1	24-Feb-18	2/24/18	PSBY	PSBY	PSBY	0	0	0	75	42340	0	0	0	0	0	0	188	0	0	207.978696	99.137931	49.137931	58	3931.84	116	0	57	23917.55	115	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	24-Feb-18	2/24/18	QUAL	QUAL	QUAL	203847.25	744	0	23222.36	42340	1031	273.988239	1.75720359	0.524326878	222	522	188	0	0	207.978696	99.137931	49.137931	58	3931.84	116	0	57	23917.55	115	0	4	8	1	3	1101.8	0	208	1309.8	116	3.44827586	275.45	2.5862069
Hotel1	24-Feb-18	2/24/18	RETAIL	RETAIL	RETAIL	2807647.61	8989	0	399025.66	42340	15242	312.342598	21.2305149	10.8101086	4577	4412	188	0	0	207.978696	99.137931	49.137931	58	3931.84	116	0	57	23917.55	115	0	33	68	11	22	6916.64	0	1680.75	8597.39	116	28.4482759	209.5951515	18.9655172
Hotel1	24-Feb-18	2/24/18	WHOL	WHOL	WHOL	124658.87	477	0	14894.1	42340	780	261.33935	1.12659424	0.595181861	252	225	188	0	0	207.978696	99.137931	49.137931	58	3931.84	116	0	57	23917.55	115	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	25-Feb-18	2/25/18	COMP	COMP	COMP	-85	360	0	2480.18	42340	407	-0.23611111	0.850259802	0.089749646	38	322	133	0	0	228.153053	81.8965517	27.5862069	63	2658.83	116	0	32	21674.54	95	0	1	2	0	1	0	0	0	0	116	0.862068966	0	0.862068966
Hotel1	25-Feb-18	2/25/18	DISC	DISC	DISC	2418660.27	9652	375	391713.98	42340	18364	250.586435	22.79641	13.4482759	5694	3958	133	0	0	228.153053	81.8965517	27.5862069	63	2658.83	116	0	32	21674.54	95	0	29	48	13	16	5312.93	0	1147.87	6460.8	116	25	183.2044828	13.7931034
Hotel1	25-Feb-18	2/25/18	GASSOC	GASSOC	GASSOC	362988	997	500	8610.61	42340	1168	364.080241	2.35474728	0.375531412	159	838	133	0	0	228.153053	81.8965517	27.5862069	63	2658.83	116	0	32	21674.54	95	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	25-Feb-18	2/25/18	GCOR	GCOR	GCOR	2033429.05	5548	946714.37	201542.47	42340	5879	366.51569	13.1034483	0.854983467	362	5186	133	0	0	228.153053	81.8965517	27.5862069	63	2658.83	116	0	32	21674.54	95	0	3	4	2	1	917	0	25	942	116	2.5862069	305.6666667	0.862068966
Hotel1	25-Feb-18	2/25/18	GSMERF	GSMERF	GSMERF	94199.4	338	0	7517.11	42340	419	278.69645	0.79829948	0.167690128	71	267	133	0	0	228.153053	81.8965517	27.5862069	63	2658.83	116	0	32	21674.54	95	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	25-Feb-18	2/25/18	GWHOL	GWHOL	GWHOL	0	0	0	0	42340	0	0	0	0	0	0	133	0	0	228.153053	81.8965517	27.5862069	63	2658.83	116	0	32	21674.54	95	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	25-Feb-18	2/25/18	HOUSE	HOUSE	HOUSE	0	0	416188.78	38877.26	42340	0	0	0	0	0	0	133	0	0	228.153053	81.8965517	27.5862069	63	2658.83	116	0	32	21674.54	95	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	25-Feb-18	2/25/18	NEG	NEG	NEG	3653025.02	10816	34705.36	129563.89	42340	11274	337.742698	25.5455834	1.1596599	491	10325	133	0	0	228.153053	81.8965517	27.5862069	63	2658.83	116	0	32	21674.54	95	0	31	32	30	1	8024.1	0	375	8399.1	116	26.7241379	258.8419355	0.862068966
Hotel1	25-Feb-18	2/25/18	PSBY	PSBY	PSBY	0	0	0	75	42340	0	0	0	0	0	0	133	0	0	228.153053	81.8965517	27.5862069	63	2658.83	116	0	32	21674.54	95	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	25-Feb-18	2/25/18	QUAL	QUAL	QUAL	203847.25	744	0	23222.36	42340	1031	273.988239	1.75720359	0.524326878	222	522	133	0	0	228.153053	81.8965517	27.5862069	63	2658.83	116	0	32	21674.54	95	0	4	5	3	1	1063.2	0	95.78	1158.98	116	3.44827586	265.8	0.862068966
Hotel1	25-Feb-18	2/25/18	RETAIL	RETAIL	RETAIL	2807647.61	8989	0	399025.66	42340	15242	312.342598	21.2305149	10.8101086	4577	4412	133	0	0	228.153053	81.8965517	27.5862069	63	2658.83	116	0	32	21674.54	95	0	27	42	15	12	6357.31	0	1015.18	7372.49	116	23.2758621	235.4559259	10.3448276
Hotel1	25-Feb-18	2/25/18	WHOL	WHOL	WHOL	124658.87	477	0	14894.1	42340	780	261.33935	1.12659424	0.595181861	252	225	133	0	0	228.153053	81.8965517	27.5862069	63	2658.83	116	0	32	21674.54	95	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	26-Feb-18	2/26/18	COMP	COMP	COMP	-85	360	0	2480.18	42340	407	-0.23611111	0.850259802	0.089749646	38	322	130	0	0	278.8675	96.5517241	13.7931034	96	3205.89	116	0	16	31233.16	112	0	0	0	0	0	0	0	5	5	116	0	0	0
Hotel1	26-Feb-18	2/26/18	DISC	DISC	DISC	2418660.27	9652	375	391713.98	42340	18364	250.586435	22.79641	13.4482759	5694	3958	130	0	0	278.8675	96.5517241	13.7931034	96	3205.89	116	0	16	31233.16	112	0	25	38	15	10	5520.25	0	717.31	6237.56	116	21.5517241	220.81	8.62068966
Hotel1	26-Feb-18	2/26/18	GASSOC	GASSOC	GASSOC	362988	997	500	8610.61	42340	1168	364.080241	2.35474728	0.375531412	159	838	130	0	0	278.8675	96.5517241	13.7931034	96	3205.89	116	0	16	31233.16	112	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	26-Feb-18	2/26/18	GCOR	GCOR	GCOR	2033429.05	5548	946714.37	201542.47	42340	5879	366.51569	13.1034483	0.854983467	362	5186	130	0	0	278.8675	96.5517241	13.7931034	96	3205.89	116	0	16	31233.16	112	0	2	2	2	0	618	0	31	649	116	1.72413793	309	0
Hotel1	26-Feb-18	2/26/18	GSMERF	GSMERF	GSMERF	94199.4	338	0	7517.11	42340	419	278.69645	0.79829948	0.167690128	71	267	130	0	0	278.8675	96.5517241	13.7931034	96	3205.89	116	0	16	31233.16	112	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	26-Feb-18	2/26/18	GWHOL	GWHOL	GWHOL	0	0	0	0	42340	0	0	0	0	0	0	130	0	0	278.8675	96.5517241	13.7931034	96	3205.89	116	0	16	31233.16	112	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	26-Feb-18	2/26/18	HOUSE	HOUSE	HOUSE	0	0	416188.78	38877.26	42340	0	0	0	0	0	0	130	0	0	278.8675	96.5517241	13.7931034	96	3205.89	116	0	16	31233.16	112	0	0	0	0	0	0	0	20	20	116	0	0	0
Hotel1	26-Feb-18	2/26/18	NEG	NEG	NEG	3653025.02	10816	34705.36	129563.89	42340	11274	337.742698	25.5455834	1.1596599	491	10325	130	0	0	278.8675	96.5517241	13.7931034	96	3205.89	116	0	16	31233.16	112	0	55	55	55	0	16663.5	0	1032.3	17695.8	116	47.4137931	302.9727273	0
Hotel1	26-Feb-18	2/26/18	PSBY	PSBY	PSBY	0	0	0	75	42340	0	0	0	0	0	0	130	0	0	278.8675	96.5517241	13.7931034	96	3205.89	116	0	16	31233.16	112	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	26-Feb-18	2/26/18	QUAL	QUAL	QUAL	203847.25	744	0	23222.36	42340	1031	273.988239	1.75720359	0.524326878	222	522	130	0	0	278.8675	96.5517241	13.7931034	96	3205.89	116	0	16	31233.16	112	0	4	4	4	0	1144.2	0	112	1256.2	116	3.44827586	286.05	0
Hotel1	26-Feb-18	2/26/18	RETAIL	RETAIL	RETAIL	2807647.61	8989	0	399025.66	42340	15242	312.342598	21.2305149	10.8101086	4577	4412	130	0	0	278.8675	96.5517241	13.7931034	96	3205.89	116	0	16	31233.16	112	0	26	31	20	6	7287.21	0	1288.28	8575.49	116	22.4137931	280.2773077	5.17241379
Hotel1	26-Feb-18	2/26/18	WHOL	WHOL	WHOL	124658.87	477	0	14894.1	42340	780	261.33935	1.12659424	0.595181861	252	225	130	0	0	278.8675	96.5517241	13.7931034	96	3205.89	116	0	16	31233.16	112	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	27-Feb-18	2/27/18	COMP	COMP	COMP	-85	360	0	2480.18	42340	407	-0.23611111	0.850259802	0.089749646	38	322	125	0	0	311.124138	100	7.75862069	107	1971.69	116	2500	9	36090.4	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	27-Feb-18	2/27/18	DISC	DISC	DISC	2418660.27	9652	375	391713.98	42340	18364	250.586435	22.79641	13.4482759	5694	3958	125	0	0	311.124138	100	7.75862069	107	1971.69	116	2500	9	36090.4	116	0	17	23	12	5	4119.45	0	546.4	4665.85	116	14.6551724	242.3205882	4.31034483
Hotel1	27-Feb-18	2/27/18	GASSOC	GASSOC	GASSOC	362988	997	500	8610.61	42340	1168	364.080241	2.35474728	0.375531412	159	838	125	0	0	311.124138	100	7.75862069	107	1971.69	116	2500	9	36090.4	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	27-Feb-18	2/27/18	GCOR	GCOR	GCOR	2033429.05	5548	946714.37	201542.47	42340	5879	366.51569	13.1034483	0.854983467	362	5186	125	0	0	311.124138	100	7.75862069	107	1971.69	116	2500	9	36090.4	116	0	13	12	13	0	3808	0	274	4082	116	11.2068966	292.9230769	0
Hotel1	27-Feb-18	2/27/18	GSMERF	GSMERF	GSMERF	94199.4	338	0	7517.11	42340	419	278.69645	0.79829948	0.167690128	71	267	125	0	0	311.124138	100	7.75862069	107	1971.69	116	2500	9	36090.4	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	27-Feb-18	2/27/18	GWHOL	GWHOL	GWHOL	0	0	0	0	42340	0	0	0	0	0	0	125	0	0	311.124138	100	7.75862069	107	1971.69	116	2500	9	36090.4	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	27-Feb-18	2/27/18	HOUSE	HOUSE	HOUSE	0	0	416188.78	38877.26	42340	0	0	0	0	0	0	125	0	0	311.124138	100	7.75862069	107	1971.69	116	2500	9	36090.4	116	0	0	0	0	0	0	2500	59	2559	116	0	0	0
Hotel1	27-Feb-18	2/27/18	NEG	NEG	NEG	3653025.02	10816	34705.36	129563.89	42340	11274	337.742698	25.5455834	1.1596599	491	10325	125	0	0	311.124138	100	7.75862069	107	1971.69	116	2500	9	36090.4	116	0	60	60	60	0	18893.4	0	297.96	19191.36	116	51.7241379	314.89	0
Hotel1	27-Feb-18	2/27/18	PSBY	PSBY	PSBY	0	0	0	75	42340	0	0	0	0	0	0	125	0	0	311.124138	100	7.75862069	107	1971.69	116	2500	9	36090.4	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	27-Feb-18	2/27/18	QUAL	QUAL	QUAL	203847.25	744	0	23222.36	42340	1031	273.988239	1.75720359	0.524326878	222	522	125	0	0	311.124138	100	7.75862069	107	1971.69	116	2500	9	36090.4	116	0	4	4	4	0	1335.8	0	140.78	1476.58	116	3.44827586	333.95	0
Hotel1	27-Feb-18	2/27/18	RETAIL	RETAIL	RETAIL	2807647.61	8989	0	399025.66	42340	15242	312.342598	21.2305149	10.8101086	4577	4412	125	0	0	311.124138	100	7.75862069	107	1971.69	116	2500	9	36090.4	116	0	22	26	18	4	7933.75	0	653.55	8587.3	116	18.9655172	360.625	3.44827586
Hotel1	27-Feb-18	2/27/18	WHOL	WHOL	WHOL	124658.87	477	0	14894.1	42340	780	261.33935	1.12659424	0.595181861	252	225	125	0	0	311.124138	100	7.75862069	107	1971.69	116	2500	9	36090.4	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	28-Feb-18	2/28/18	COMP	COMP	COMP	-85	360	0	2480.18	42340	407	-0.23611111	0.850259802	0.089749646	38	322	130	0	0	290.375315	95.6896552	14.6551724	94	2637.94	116	4072.26	17	32231.66	111	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	28-Feb-18	2/28/18	DISC	DISC	DISC	2418660.27	9652	375	391713.98	42340	18364	250.586435	22.79641	13.4482759	5694	3958	130	0	0	290.375315	95.6896552	14.6551724	94	2637.94	116	4072.26	17	32231.66	111	0	19	26	13	6	4388.39	0	637.18	5025.57	116	16.3793103	230.9678947	5.17241379
Hotel1	28-Feb-18	2/28/18	GASSOC	GASSOC	GASSOC	362988	997	500	8610.61	42340	1168	364.080241	2.35474728	0.375531412	159	838	130	0	0	290.375315	95.6896552	14.6551724	94	2637.94	116	4072.26	17	32231.66	111	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	28-Feb-18	2/28/18	GCOR	GCOR	GCOR	2033429.05	5548	946714.37	201542.47	42340	5879	366.51569	13.1034483	0.854983467	362	5186	130	0	0	290.375315	95.6896552	14.6551724	94	2637.94	116	4072.26	17	32231.66	111	0	1	1	1	0	-578	1600	929	1951	116	0.862068966	-578	0
Hotel1	28-Feb-18	2/28/18	GSMERF	GSMERF	GSMERF	94199.4	338	0	7517.11	42340	419	278.69645	0.79829948	0.167690128	71	267	130	0	0	290.375315	95.6896552	14.6551724	94	2637.94	116	4072.26	17	32231.66	111	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	28-Feb-18	2/28/18	GWHOL	GWHOL	GWHOL	0	0	0	0	42340	0	0	0	0	0	0	130	0	0	290.375315	95.6896552	14.6551724	94	2637.94	116	4072.26	17	32231.66	111	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	28-Feb-18	2/28/18	HOUSE	HOUSE	HOUSE	0	0	416188.78	38877.26	42340	0	0	0	0	0	0	130	0	0	290.375315	95.6896552	14.6551724	94	2637.94	116	4072.26	17	32231.66	111	0	0	0	0	0	0	2472.26	168.4	2640.66	116	0	0	0
Hotel1	28-Feb-18	2/28/18	NEG	NEG	NEG	3653025.02	10816	34705.36	129563.89	42340	11274	337.742698	25.5455834	1.1596599	491	10325	130	0	0	290.375315	95.6896552	14.6551724	94	2637.94	116	4072.26	17	32231.66	111	0	62	62	62	0	18825.3	0	-168.5	18656.8	116	53.4482759	303.633871	0
Hotel1	28-Feb-18	2/28/18	PSBY	PSBY	PSBY	0	0	0	75	42340	0	0	0	0	0	0	130	0	0	290.375315	95.6896552	14.6551724	94	2637.94	116	4072.26	17	32231.66	111	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	28-Feb-18	2/28/18	QUAL	QUAL	QUAL	203847.25	744	0	23222.36	42340	1031	273.988239	1.75720359	0.524326878	222	522	130	0	0	290.375315	95.6896552	14.6551724	94	2637.94	116	4072.26	17	32231.66	111	0	4	4	4	0	1335.8	0	141	1476.8	116	3.44827586	333.95	0
Hotel1	28-Feb-18	2/28/18	RETAIL	RETAIL	RETAIL	2807647.61	8989	0	399025.66	42340	15242	312.342598	21.2305149	10.8101086	4577	4412	130	0	0	290.375315	95.6896552	14.6551724	94	2637.94	116	4072.26	17	32231.66	111	0	25	37	14	11	8260.17	0	930.86	9191.03	116	21.5517241	330.4068	9.48275862
Hotel1	28-Feb-18	2/28/18	WHOL	WHOL	WHOL	124658.87	477	0	14894.1	42340	780	261.33935	1.12659424	0.595181861	252	225	130	0	0	290.375315	95.6896552	14.6551724	94	2637.94	116	4072.26	17	32231.66	111	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	1-Mar-18	3/1/18	COMP	COMP	COMP	-85	360	0	2480.18	42340	407	-0.23611111	0.850259802	0.089749646	38	322	154	0	0	278.736552	100	28.4482759	83	2295.03	116	12226.6	33	32333.44	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	1-Mar-18	3/1/18	DISC	DISC	DISC	2418660.27	9652	375	391713.98	42340	18364	250.586435	22.79641	13.4482759	5694	3958	154	0	0	278.736552	100	28.4482759	83	2295.03	116	12226.6	33	32333.44	116	0	17	26	10	7	3577.17	0	432.55	4009.72	116	14.6551724	210.4217647	6.03448276
Hotel1	1-Mar-18	3/1/18	GASSOC	GASSOC	GASSOC	362988	997	500	8610.61	42340	1168	364.080241	2.35474728	0.375531412	159	838	154	0	0	278.736552	100	28.4482759	83	2295.03	116	12226.6	33	32333.44	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	1-Mar-18	3/1/18	GCOR	GCOR	GCOR	2033429.05	5548	946714.37	201542.47	42340	5879	366.51569	13.1034483	0.854983467	362	5186	154	0	0	278.736552	100	28.4482759	83	2295.03	116	12226.6	33	32333.44	116	0	0	0	0	0	0	12226.6	0	12226.6	116	0	0	0
Hotel1	1-Mar-18	3/1/18	GSMERF	GSMERF	GSMERF	94199.4	338	0	7517.11	42340	419	278.69645	0.79829948	0.167690128	71	267	154	0	0	278.736552	100	28.4482759	83	2295.03	116	12226.6	33	32333.44	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	1-Mar-18	3/1/18	GWHOL	GWHOL	GWHOL	0	0	0	0	42340	0	0	0	0	0	0	154	0	0	278.736552	100	28.4482759	83	2295.03	116	12226.6	33	32333.44	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	1-Mar-18	3/1/18	HOUSE	HOUSE	HOUSE	0	0	416188.78	38877.26	42340	0	0	0	0	0	0	154	0	0	278.736552	100	28.4482759	83	2295.03	116	12226.6	33	32333.44	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	1-Mar-18	3/1/18	NEG	NEG	NEG	3653025.02	10816	34705.36	129563.89	42340	11274	337.742698	25.5455834	1.1596599	491	10325	154	0	0	278.736552	100	28.4482759	83	2295.03	116	12226.6	33	32333.44	116	0	59	67	52	7	17103.3	0	189.49	17292.79	116	50.862069	289.8864407	6.03448276
Hotel1	1-Mar-18	3/1/18	PSBY	PSBY	PSBY	0	0	0	75	42340	0	0	0	0	0	0	154	0	0	278.736552	100	28.4482759	83	2295.03	116	12226.6	33	32333.44	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	1-Mar-18	3/1/18	QUAL	QUAL	QUAL	203847.25	744	0	23222.36	42340	1031	273.988239	1.75720359	0.524326878	222	522	154	0	0	278.736552	100	28.4482759	83	2295.03	116	12226.6	33	32333.44	116	0	4	5	3	1	1305.9	0	115	1420.9	116	3.44827586	326.475	0.862068966
Hotel1	1-Mar-18	3/1/18	RETAIL	RETAIL	RETAIL	2807647.61	8989	0	399025.66	42340	15242	312.342598	21.2305149	10.8101086	4577	4412	154	0	0	278.736552	100	28.4482759	83	2295.03	116	12226.6	33	32333.44	116	0	36	56	18	18	10347.07	0	1557.99	11905.06	116	31.0344828	287.4186111	15.5172414
Hotel1	1-Mar-18	3/1/18	WHOL	WHOL	WHOL	124658.87	477	0	14894.1	42340	780	261.33935	1.12659424	0.595181861	252	225	154	0	0	278.736552	100	28.4482759	83	2295.03	116	12226.6	33	32333.44	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Mar-18	3/2/18	COMP	COMP	COMP	-85	360	0	2480.18	42340	407	-0.23611111	0.850259802	0.089749646	38	322	181	0	0	210.841379	100	48.2758621	60	3920.07	116	1500	56	24457.6	116	0	1	1	1	0	0	0	0	0	116	0.862068966	0	0
Hotel1	2-Mar-18	3/2/18	DISC	DISC	DISC	2418660.27	9652	375	391713.98	42340	18364	250.586435	22.79641	13.4482759	5694	3958	181	0	0	210.841379	100	48.2758621	60	3920.07	116	1500	56	24457.6	116	0	31	55	12	19	5868.61	0	1313.56	7182.17	116	26.7241379	189.31	16.3793103
Hotel1	2-Mar-18	3/2/18	GASSOC	GASSOC	GASSOC	362988	997	500	8610.61	42340	1168	364.080241	2.35474728	0.375531412	159	838	181	0	0	210.841379	100	48.2758621	60	3920.07	116	1500	56	24457.6	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Mar-18	3/2/18	GCOR	GCOR	GCOR	2033429.05	5548	946714.37	201542.47	42340	5879	366.51569	13.1034483	0.854983467	362	5186	181	0	0	210.841379	100	48.2758621	60	3920.07	116	1500	56	24457.6	116	0	0	0	0	0	0	1500	0	1500	116	0	0	0
Hotel1	2-Mar-18	3/2/18	GSMERF	GSMERF	GSMERF	94199.4	338	0	7517.11	42340	419	278.69645	0.79829948	0.167690128	71	267	181	0	0	210.841379	100	48.2758621	60	3920.07	116	1500	56	24457.6	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Mar-18	3/2/18	GWHOL	GWHOL	GWHOL	0	0	0	0	42340	0	0	0	0	0	0	181	0	0	210.841379	100	48.2758621	60	3920.07	116	1500	56	24457.6	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Mar-18	3/2/18	HOUSE	HOUSE	HOUSE	0	0	416188.78	38877.26	42340	0	0	0	0	0	0	181	0	0	210.841379	100	48.2758621	60	3920.07	116	1500	56	24457.6	116	0	0	0	0	0	0	0	16	16	116	0	0	0
Hotel1	2-Mar-18	3/2/18	NEG	NEG	NEG	3653025.02	10816	34705.36	129563.89	42340	11274	337.742698	25.5455834	1.1596599	491	10325	181	0	0	210.841379	100	48.2758621	60	3920.07	116	1500	56	24457.6	116	0	33	36	30	3	7766.9	0	524.3	8291.2	116	28.4482759	235.3606061	2.5862069
Hotel1	2-Mar-18	3/2/18	PSBY	PSBY	PSBY	0	0	0	75	42340	0	0	0	0	0	0	181	0	0	210.841379	100	48.2758621	60	3920.07	116	1500	56	24457.6	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	2-Mar-18	3/2/18	QUAL	QUAL	QUAL	203847.25	744	0	23222.36	42340	1031	273.988239	1.75720359	0.524326878	222	522	181	0	0	210.841379	100	48.2758621	60	3920.07	116	1500	56	24457.6	116	0	2	3	1	1	560.7	0	51.56	612.26	116	1.72413793	280.35	0.862068966
Hotel1	2-Mar-18	3/2/18	RETAIL	RETAIL	RETAIL	2807647.61	8989	0	399025.66	42340	15242	312.342598	21.2305149	10.8101086	4577	4412	181	0	0	210.841379	100	48.2758621	60	3920.07	116	1500	56	24457.6	116	0	49	86	16	33	10261.39	0	2014.65	12276.04	116	42.2413793	209.4161224	28.4482759
Hotel1	2-Mar-18	3/2/18	WHOL	WHOL	WHOL	124658.87	477	0	14894.1	42340	780	261.33935	1.12659424	0.595181861	252	225	181	0	0	210.841379	100	48.2758621	60	3920.07	116	1500	56	24457.6	116	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Mar-18	3/3/18	COMP	COMP	COMP	-85	360	0	2480.18	42340	407	-0.23611111	0.850259802	0.089749646	38	322	197	0	0	191.238509	98.2758621	55.1724138	50	4604.13	116	0	64	21801.19	114	0	4	6	2	2	0	0	62	62	116	3.44827586	0	1.72413793
Hotel1	3-Mar-18	3/3/18	DISC	DISC	DISC	2418660.27	9652	375	391713.98	42340	18364	250.586435	22.79641	13.4482759	5694	3958	197	0	0	191.238509	98.2758621	55.1724138	50	4604.13	116	0	64	21801.19	114	0	32	53	15	17	5631.59	0	1824.6	7456.19	116	27.5862069	175.9871875	14.6551724
Hotel1	3-Mar-18	3/3/18	GASSOC	GASSOC	GASSOC	362988	997	500	8610.61	42340	1168	364.080241	2.35474728	0.375531412	159	838	197	0	0	191.238509	98.2758621	55.1724138	50	4604.13	116	0	64	21801.19	114	0	0	0	0	0	0	0	0	0	116	0	0	0
Hotel1	3-Mar-18	3/3/18	GCOR	GCOR	GCOR	2033429.05	5548	946714.37	201542.47	42340	5879	366.51569	13.1034483	0.854983467	362	5186	197	0	0	191.238509	98.2758621	55.1724138	50	4604.13	116	0	64	21801.19	114	0	0	0	0	0	0	0	0	0	116	0	0	0
