,business_date,market_code,s_rev_mkt,s_def_rooms_mkt,s_fb_rev_mkt,s_misc_rev_mkt,mkt_resort_room,guest_mkt,tot_arr_mkt,per_occ_mkt,per_double_mkt,double_occ_mkt,single_occ_mkt,guest_day,tot_arr_day,per_occ_day,per_double_occ_day,single_occ_day,s_misc_rev_day,day_resort_room,s_fb_rev_day,double_occ_day,s_rev_day,s_def_rooms_day,no_definite_rooms,in_guest,occ_single,double_occ,revenue,fb_rev,other_rev,total_revenue,per_occ,get_arr,multi_occ_per
778,2018-03-06,RETAIL,2807647.61,8989.0,0.0,399025.66,42340.0,15242.0,312.342598,21.2305149,10.8101086,4577.0,4412.0,139.0,292.569052,100.0,13.793103400000001,100.0,2689.77,116.0,0.0,16.0,33938.01,116.0,25.0,35.0,18.0,7.0,8408.82,0.0,569.99,8978.81,21.5517241,336.3528,6.03448276
779,2018-03-06,WHOL,124658.87,477.0,0.0,14894.1,42340.0,780.0,261.33935,1.12659424,0.595181861,252.0,225.0,139.0,292.569052,100.0,13.793103400000001,100.0,2689.77,116.0,0.0,16.0,33938.01,116.0,3.0,4.0,2.0,1.0,644.0,0.0,50.0,694.0,2.5862069,214.66666669999998,0.8620689659999999
783,2018-03-07,GCOR,2033429.05,5548.0,946714.37,201542.47,42340.0,5879.0,366.51569,13.1034483,0.854983467,362.0,5186.0,143.0,285.401228,98.2758621,20.6896552,90.0,3791.7,116.0,8365.13,24.0,32535.74,114.0,0.0,0.0,0.0,0.0,0.0,7365.13,5.0,7370.13,0.0,0.0,0.0
784,2018-03-07,GSMERF,94199.4,338.0,0.0,7517.11,42340.0,419.0,278.69645,0.79829948,0.167690128,71.0,267.0,143.0,285.401228,98.2758621,20.6896552,90.0,3791.7,116.0,8365.13,24.0,32535.74,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,2018-03-07,GWHOL,0.0,0.0,0.0,0.0,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,285.401228,98.2758621,20.6896552,90.0,3791.7,116.0,8365.13,24.0,32535.74,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,2018-03-07,HOUSE,0.0,0.0,416188.78,38877.26,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,285.401228,98.2758621,20.6896552,90.0,3791.7,116.0,8365.13,24.0,32535.74,114.0,0.0,0.0,0.0,0.0,0.0,1000.0,50.0,1050.0,0.0,0.0,0.0
787,2018-03-07,NEG,3653025.02,10816.0,34705.36,129563.89,42340.0,11274.0,337.742698,25.545583399999998,1.1596598999999999,491.0,10325.0,143.0,285.401228,98.2758621,20.6896552,90.0,3791.7,116.0,8365.13,24.0,32535.74,114.0,55.0,56.0,54.0,1.0,16243.48,0.0,1616.49,17859.97,47.41379310000001,295.336,0.8620689659999999
790,2018-03-07,RETAIL,2807647.61,8989.0,0.0,399025.66,42340.0,15242.0,312.342598,21.2305149,10.8101086,4577.0,4412.0,143.0,285.401228,98.2758621,20.6896552,90.0,3791.7,116.0,8365.13,24.0,32535.74,114.0,31.0,45.0,19.0,12.0,9593.91,0.0,1484.04,11077.95,26.724137899999995,309.48096769999995,10.3448276
791,2018-03-07,WHOL,124658.87,477.0,0.0,14894.1,42340.0,780.0,261.33935,1.12659424,0.595181861,252.0,225.0,143.0,285.401228,98.2758621,20.6896552,90.0,3791.7,116.0,8365.13,24.0,32535.74,114.0,5.0,8.0,2.0,3.0,1082.0,0.0,78.0,1160.0,4.31034483,216.4,2.5862069
792,2018-03-08,COMP,-85.0,360.0,0.0,2480.18,42340.0,407.0,-0.23611111,0.8502598020000001,0.089749646,38.0,322.0,140.0,266.669298,98.2758621,18.1034483,93.0,2475.25,116.0,900.0,21.0,30400.3,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,2018-03-08,GSMERF,94199.4,338.0,0.0,7517.11,42340.0,419.0,278.69645,0.79829948,0.167690128,71.0,267.0,140.0,266.669298,98.2758621,18.1034483,93.0,2475.25,116.0,900.0,21.0,30400.3,114.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0
797,2018-03-08,GWHOL,0.0,0.0,0.0,0.0,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,266.669298,98.2758621,18.1034483,93.0,2475.25,116.0,900.0,21.0,30400.3,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,2018-03-08,HOUSE,0.0,0.0,416188.78,38877.26,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,266.669298,98.2758621,18.1034483,93.0,2475.25,116.0,900.0,21.0,30400.3,114.0,0.0,0.0,0.0,0.0,0.0,900.0,34.0,934.0,0.0,0.0,0.0
799,2018-03-08,NEG,3653025.02,10816.0,34705.36,129563.89,42340.0,11274.0,337.742698,25.545583399999998,1.1596598999999999,491.0,10325.0,140.0,266.669298,98.2758621,18.1034483,93.0,2475.25,116.0,900.0,21.0,30400.3,114.0,64.0,64.0,64.0,0.0,17303.98,0.0,717.83,18021.81,55.172413799999994,270.3746875,0.0
801,2018-03-08,QUAL,203847.25,744.0,0.0,23222.36,42340.0,1031.0,273.988239,1.75720359,0.524326878,222.0,522.0,140.0,266.669298,98.2758621,18.1034483,93.0,2475.25,116.0,900.0,21.0,30400.3,114.0,1.0,1.0,1.0,0.0,291.6,0.0,25.0,316.6,0.8620689659999999,291.6,0.0
803,2018-03-08,WHOL,124658.87,477.0,0.0,14894.1,42340.0,780.0,261.33935,1.12659424,0.595181861,252.0,225.0,140.0,266.669298,98.2758621,18.1034483,93.0,2475.25,116.0,900.0,21.0,30400.3,114.0,2.0,2.0,2.0,0.0,425.0,0.0,72.99,497.99,1.72413793,212.5,0.0
804,2018-03-09,COMP,-85.0,360.0,0.0,2480.18,42340.0,407.0,-0.23611111,0.8502598020000001,0.089749646,38.0,322.0,157.0,206.453365,89.6551724,32.7586207,66.0,3627.59,116.0,0.0,38.0,21471.15,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,2018-03-09,GWHOL,0.0,0.0,0.0,0.0,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,206.453365,89.6551724,32.7586207,66.0,3627.59,116.0,0.0,38.0,21471.15,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,2018-03-09,HOUSE,0.0,0.0,416188.78,38877.26,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,206.453365,89.6551724,32.7586207,66.0,3627.59,116.0,0.0,38.0,21471.15,104.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0
811,2018-03-09,NEG,3653025.02,10816.0,34705.36,129563.89,42340.0,11274.0,337.742698,25.545583399999998,1.1596598999999999,491.0,10325.0,157.0,206.453365,89.6551724,32.7586207,66.0,3627.59,116.0,0.0,38.0,21471.15,104.0,31.0,31.0,31.0,0.0,7421.2,0.0,583.25,8004.45,26.724137899999995,239.39354840000001,0.0
813,2018-03-09,QUAL,203847.25,744.0,0.0,23222.36,42340.0,1031.0,273.988239,1.75720359,0.524326878,222.0,522.0,157.0,206.453365,89.6551724,32.7586207,66.0,3627.59,116.0,0.0,38.0,21471.15,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,2018-03-09,RETAIL,2807647.61,8989.0,0.0,399025.66,42340.0,15242.0,312.342598,21.2305149,10.8101086,4577.0,4412.0,157.0,206.453365,89.6551724,32.7586207,66.0,3627.59,116.0,0.0,38.0,21471.15,104.0,35.0,69.0,12.0,23.0,7604.31,0.0,1440.68,9044.99,30.172413800000005,217.266,19.8275862
816,2018-03-10,COMP,-85.0,360.0,0.0,2480.18,42340.0,407.0,-0.23611111,0.8502598020000001,0.089749646,38.0,322.0,157.0,218.610891,87.0689655,35.3448276,60.0,3573.88,116.0,0.0,41.0,22079.7,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,2018-03-10,GASSOC,362988.0,997.0,500.0,8610.61,42340.0,1168.0,364.080241,2.35474728,0.375531412,159.0,838.0,157.0,218.610891,87.0689655,35.3448276,60.0,3573.88,116.0,0.0,41.0,22079.7,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,2018-03-10,HOUSE,0.0,0.0,416188.78,38877.26,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,218.610891,87.0689655,35.3448276,60.0,3573.88,116.0,0.0,41.0,22079.7,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,2018-03-10,NEG,3653025.02,10816.0,34705.36,129563.89,42340.0,11274.0,337.742698,25.545583399999998,1.1596598999999999,491.0,10325.0,157.0,218.610891,87.0689655,35.3448276,60.0,3573.88,116.0,0.0,41.0,22079.7,101.0,34.0,34.0,34.0,0.0,8038.7,0.0,562.58,8601.28,29.310344800000003,236.4323529,0.0
825,2018-03-10,QUAL,203847.25,744.0,0.0,23222.36,42340.0,1031.0,273.988239,1.75720359,0.524326878,222.0,522.0,157.0,218.610891,87.0689655,35.3448276,60.0,3573.88,116.0,0.0,41.0,22079.7,101.0,1.0,1.0,1.0,0.0,159.0,0.0,0.0,159.0,0.8620689659999999,159.0,0.0
826,2018-03-10,RETAIL,2807647.61,8989.0,0.0,399025.66,42340.0,15242.0,312.342598,21.2305149,10.8101086,4577.0,4412.0,157.0,218.610891,87.0689655,35.3448276,60.0,3573.88,116.0,0.0,41.0,22079.7,101.0,39.0,79.0,11.0,28.0,9035.04,0.0,1643.31,10678.35,33.62068970000001,231.6676923,24.137931
827,2018-03-10,WHOL,124658.87,477.0,0.0,14894.1,42340.0,780.0,261.33935,1.12659424,0.595181861,252.0,225.0,157.0,218.610891,87.0689655,35.3448276,60.0,3573.88,116.0,0.0,41.0,22079.7,101.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.22,-4.22,0.0,0.0,0.0
830,2018-03-11,GASSOC,362988.0,997.0,500.0,8610.61,42340.0,1168.0,364.080241,2.35474728,0.375531412,159.0,838.0,137.0,239.136522,79.3103448,25.862069,62.0,2668.32,116.0,0.0,30.0,22000.56,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,2018-03-11,GCOR,2033429.05,5548.0,946714.37,201542.47,42340.0,5879.0,366.51569,13.1034483,0.854983467,362.0,5186.0,137.0,239.136522,79.3103448,25.862069,62.0,2668.32,116.0,0.0,30.0,22000.56,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,2018-03-11,NEG,3653025.02,10816.0,34705.36,129563.89,42340.0,11274.0,337.742698,25.545583399999998,1.1596598999999999,491.0,10325.0,137.0,239.136522,79.3103448,25.862069,62.0,2668.32,116.0,0.0,30.0,22000.56,92.0,40.0,40.0,40.0,0.0,10234.7,0.0,604.59,10839.29,34.482758600000004,255.8675,0.0
837,2018-03-11,QUAL,203847.25,744.0,0.0,23222.36,42340.0,1031.0,273.988239,1.75720359,0.524326878,222.0,522.0,137.0,239.136522,79.3103448,25.862069,62.0,2668.32,116.0,0.0,30.0,22000.56,92.0,3.0,3.0,3.0,0.0,677.4,0.0,251.8,929.2,2.5862069,225.8,0.0
838,2018-03-11,RETAIL,2807647.61,8989.0,0.0,399025.66,42340.0,15242.0,312.342598,21.2305149,10.8101086,4577.0,4412.0,137.0,239.136522,79.3103448,25.862069,62.0,2668.32,116.0,0.0,30.0,22000.56,92.0,31.0,64.0,10.0,21.0,7857.71,0.0,1235.33,9093.04,26.724137899999995,253.4745161,18.1034483
839,2018-03-11,WHOL,124658.87,477.0,0.0,14894.1,42340.0,780.0,261.33935,1.12659424,0.595181861,252.0,225.0,137.0,239.136522,79.3103448,25.862069,62.0,2668.32,116.0,0.0,30.0,22000.56,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,2018-03-12,COMP,-85.0,360.0,0.0,2480.18,42340.0,407.0,-0.23611111,0.8502598020000001,0.089749646,38.0,322.0,146.0,293.947155,100.0,17.241379300000002,96.0,1406.38,116.0,1000.0,20.0,34097.87,116.0,1.0,1.0,1.0,0.0,0.0,0.0,-25.0,-25.0,0.8620689659999999,0.0,0.0
842,2018-03-12,GASSOC,362988.0,997.0,500.0,8610.61,42340.0,1168.0,364.080241,2.35474728,0.375531412,159.0,838.0,146.0,293.947155,100.0,17.241379300000002,96.0,1406.38,116.0,1000.0,20.0,34097.87,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,2018-03-12,GCOR,2033429.05,5548.0,946714.37,201542.47,42340.0,5879.0,366.51569,13.1034483,0.854983467,362.0,5186.0,146.0,293.947155,100.0,17.241379300000002,96.0,1406.38,116.0,1000.0,20.0,34097.87,116.0,25.0,25.0,25.0,0.0,7475.0,0.0,0.0,7475.0,21.5517241,299.0,0.0
844,2018-03-12,GSMERF,94199.4,338.0,0.0,7517.11,42340.0,419.0,278.69645,0.79829948,0.167690128,71.0,267.0,146.0,293.947155,100.0,17.241379300000002,96.0,1406.38,116.0,1000.0,20.0,34097.87,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,2018-03-12,QUAL,203847.25,744.0,0.0,23222.36,42340.0,1031.0,273.988239,1.75720359,0.524326878,222.0,522.0,146.0,293.947155,100.0,17.241379300000002,96.0,1406.38,116.0,1000.0,20.0,34097.87,116.0,2.0,2.0,2.0,0.0,518.4,0.0,67.0,585.4,1.72413793,259.2,0.0
850,2018-03-12,RETAIL,2807647.61,8989.0,0.0,399025.66,42340.0,15242.0,312.342598,21.2305149,10.8101086,4577.0,4412.0,146.0,293.947155,100.0,17.241379300000002,96.0,1406.38,116.0,1000.0,20.0,34097.87,116.0,16.0,36.0,4.0,12.0,5118.16,0.0,620.73,5738.89,13.793103400000001,319.885,10.3448276
851,2018-03-12,WHOL,124658.87,477.0,0.0,14894.1,42340.0,780.0,261.33935,1.12659424,0.595181861,252.0,225.0,146.0,293.947155,100.0,17.241379300000002,96.0,1406.38,116.0,1000.0,20.0,34097.87,116.0,2.0,4.0,0.0,2.0,431.5,0.0,25.0,456.5,1.72413793,215.75,1.72413793
852,2018-03-13,COMP,-85.0,360.0,0.0,2480.18,42340.0,407.0,-0.23611111,0.8502598020000001,0.089749646,38.0,322.0,141.0,314.553652,99.13793100000001,16.3793103,96.0,1854.86,116.0,7621.19,19.0,36173.67,115.0,1.0,1.0,1.0,0.0,0.0,0.0,-62.0,-62.0,0.8620689659999999,0.0,0.0
855,2018-03-13,GCOR,2033429.05,5548.0,946714.37,201542.47,42340.0,5879.0,366.51569,13.1034483,0.854983467,362.0,5186.0,141.0,314.553652,99.13793100000001,16.3793103,96.0,1854.86,116.0,7621.19,19.0,36173.67,115.0,25.0,25.0,25.0,0.0,7475.0,4621.19,77.5,12173.69,21.5517241,299.0,0.0
856,2018-03-13,GSMERF,94199.4,338.0,0.0,7517.11,42340.0,419.0,278.69645,0.79829948,0.167690128,71.0,267.0,141.0,314.553652,99.13793100000001,16.3793103,96.0,1854.86,116.0,7621.19,19.0,36173.67,115.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,-75.0,0.0,0.0,0.0
857,2018-03-13,GWHOL,0.0,0.0,0.0,0.0,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,314.553652,99.13793100000001,16.3793103,96.0,1854.86,116.0,7621.19,19.0,36173.67,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,2018-03-13,QUAL,203847.25,744.0,0.0,23222.36,42340.0,1031.0,273.988239,1.75720359,0.524326878,222.0,522.0,141.0,314.553652,99.13793100000001,16.3793103,96.0,1854.86,116.0,7621.19,19.0,36173.67,115.0,2.0,2.0,2.0,0.0,518.4,0.0,30.0,548.4,1.72413793,259.2,0.0
862,2018-03-13,RETAIL,2807647.61,8989.0,0.0,399025.66,42340.0,15242.0,312.342598,21.2305149,10.8101086,4577.0,4412.0,141.0,314.553652,99.13793100000001,16.3793103,96.0,1854.86,116.0,7621.19,19.0,36173.67,115.0,18.0,35.0,7.0,11.0,6324.77,0.0,522.77,6847.54,15.5172414,351.3761111,9.48275862
863,2018-03-13,WHOL,124658.87,477.0,0.0,14894.1,42340.0,780.0,261.33935,1.12659424,0.595181861,252.0,225.0,141.0,314.553652,99.13793100000001,16.3793103,96.0,1854.86,116.0,7621.19,19.0,36173.67,115.0,2.0,4.0,0.0,2.0,431.5,0.0,30.0,461.5,1.72413793,215.75,1.72413793
864,2018-03-14,COMP,-85.0,360.0,0.0,2480.18,42340.0,407.0,-0.23611111,0.8502598020000001,0.089749646,38.0,322.0,144.0,307.55289500000003,98.2758621,20.6896552,90.0,2030.49,116.0,2478.94,24.0,35061.03,114.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.72413793,0.0,0.0
866,2018-03-14,GASSOC,362988.0,997.0,500.0,8610.61,42340.0,1168.0,364.080241,2.35474728,0.375531412,159.0,838.0,144.0,307.55289500000003,98.2758621,20.6896552,90.0,2030.49,116.0,2478.94,24.0,35061.03,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,2018-03-14,GSMERF,94199.4,338.0,0.0,7517.11,42340.0,419.0,278.69645,0.79829948,0.167690128,71.0,267.0,144.0,307.55289500000003,98.2758621,20.6896552,90.0,2030.49,116.0,2478.94,24.0,35061.03,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,2018-03-14,GWHOL,0.0,0.0,0.0,0.0,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,307.55289500000003,98.2758621,20.6896552,90.0,2030.49,116.0,2478.94,24.0,35061.03,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,2018-03-14,HOUSE,0.0,0.0,416188.78,38877.26,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,307.55289500000003,98.2758621,20.6896552,90.0,2030.49,116.0,2478.94,24.0,35061.03,114.0,0.0,0.0,0.0,0.0,0.0,1200.0,16.0,1216.0,0.0,0.0,0.0
874,2018-03-14,RETAIL,2807647.61,8989.0,0.0,399025.66,42340.0,15242.0,312.342598,21.2305149,10.8101086,4577.0,4412.0,144.0,307.55289500000003,98.2758621,20.6896552,90.0,2030.49,116.0,2478.94,24.0,35061.03,114.0,17.0,29.0,7.0,10.0,6235.02,0.0,1003.28,7238.3,14.655172400000001,366.76588239999995,8.62068966
875,2018-03-14,WHOL,124658.87,477.0,0.0,14894.1,42340.0,780.0,261.33935,1.12659424,0.595181861,252.0,225.0,144.0,307.55289500000003,98.2758621,20.6896552,90.0,2030.49,116.0,2478.94,24.0,35061.03,114.0,7.0,12.0,2.0,5.0,1513.5,0.0,69.99,1583.49,6.03448276,216.21428569999998,4.31034483
876,2018-03-15,COMP,-85.0,360.0,0.0,2480.18,42340.0,407.0,-0.23611111,0.8502598020000001,0.089749646,38.0,322.0,137.0,302.43,90.51724140000002,21.5517241,80.0,2370.5,116.0,39647.07,25.0,31755.15,105.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.72413793,0.0,0.0
878,2018-03-15,GASSOC,362988.0,997.0,500.0,8610.61,42340.0,1168.0,364.080241,2.35474728,0.375531412,159.0,838.0,137.0,302.43,90.51724140000002,21.5517241,80.0,2370.5,116.0,39647.07,25.0,31755.15,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,2018-03-15,GCOR,2033429.05,5548.0,946714.37,201542.47,42340.0,5879.0,366.51569,13.1034483,0.854983467,362.0,5186.0,137.0,302.43,90.51724140000002,21.5517241,80.0,2370.5,116.0,39647.07,25.0,31755.15,105.0,19.0,19.0,19.0,0.0,5681.0,0.0,80.0,5761.0,16.3793103,299.0,0.0
881,2018-03-15,GWHOL,0.0,0.0,0.0,0.0,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,302.43,90.51724140000002,21.5517241,80.0,2370.5,116.0,39647.07,25.0,31755.15,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,2018-03-15,HOUSE,0.0,0.0,416188.78,38877.26,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,302.43,90.51724140000002,21.5517241,80.0,2370.5,116.0,39647.07,25.0,31755.15,105.0,0.0,0.0,0.0,0.0,0.0,39647.07,582.0,40229.07,0.0,0.0,0.0
883,2018-03-15,NEG,3653025.02,10816.0,34705.36,129563.89,42340.0,11274.0,337.742698,25.545583399999998,1.1596598999999999,491.0,10325.0,137.0,302.43,90.51724140000002,21.5517241,80.0,2370.5,116.0,39647.07,25.0,31755.15,105.0,46.0,46.0,46.0,0.0,14829.6,0.0,-46.1,14783.5,39.6551724,322.3826087,0.0
887,2018-03-15,WHOL,124658.87,477.0,0.0,14894.1,42340.0,780.0,261.33935,1.12659424,0.595181861,252.0,225.0,137.0,302.43,90.51724140000002,21.5517241,80.0,2370.5,116.0,39647.07,25.0,31755.15,105.0,4.0,8.0,0.0,4.0,856.5,0.0,152.78,1009.28,3.44827586,214.125,3.44827586
888,2018-03-16,COMP,-85.0,360.0,0.0,2480.18,42340.0,407.0,-0.23611111,0.8502598020000001,0.089749646,38.0,322.0,144.0,252.513196,83.6206897,31.8965517,60.0,2411.01,116.0,0.0,37.0,24493.78,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,2018-03-16,GASSOC,362988.0,997.0,500.0,8610.61,42340.0,1168.0,364.080241,2.35474728,0.375531412,159.0,838.0,144.0,252.513196,83.6206897,31.8965517,60.0,2411.01,116.0,0.0,37.0,24493.78,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,2018-03-16,GCOR,2033429.05,5548.0,946714.37,201542.47,42340.0,5879.0,366.51569,13.1034483,0.854983467,362.0,5186.0,144.0,252.513196,83.6206897,31.8965517,60.0,2411.01,116.0,0.0,37.0,24493.78,97.0,18.0,18.0,18.0,0.0,5382.0,0.0,85.5,5467.5,15.5172414,299.0,0.0
892,2018-03-16,GSMERF,94199.4,338.0,0.0,7517.11,42340.0,419.0,278.69645,0.79829948,0.167690128,71.0,267.0,144.0,252.513196,83.6206897,31.8965517,60.0,2411.01,116.0,0.0,37.0,24493.78,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,2018-03-16,HOUSE,0.0,0.0,416188.78,38877.26,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,252.513196,83.6206897,31.8965517,60.0,2411.01,116.0,0.0,37.0,24493.78,97.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0
895,2018-03-16,NEG,3653025.02,10816.0,34705.36,129563.89,42340.0,11274.0,337.742698,25.545583399999998,1.1596598999999999,491.0,10325.0,144.0,252.513196,83.6206897,31.8965517,60.0,2411.01,116.0,0.0,37.0,24493.78,97.0,23.0,24.0,22.0,1.0,6347.0,0.0,209.75,6556.75,19.8275862,275.9565217,0.8620689659999999
900,2018-03-17,COMP,-85.0,360.0,0.0,2480.18,42340.0,407.0,-0.23611111,0.8502598020000001,0.089749646,38.0,322.0,176.0,242.107429,90.51724140000002,43.9655172,54.0,3991.94,116.0,0.0,51.0,25421.28,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,2018-03-17,GASSOC,362988.0,997.0,500.0,8610.61,42340.0,1168.0,364.080241,2.35474728,0.375531412,159.0,838.0,176.0,242.107429,90.51724140000002,43.9655172,54.0,3991.94,116.0,0.0,51.0,25421.28,105.0,4.0,4.0,4.0,0.0,910.0,0.0,0.0,910.0,3.44827586,227.5,0.0
903,2018-03-17,GCOR,2033429.05,5548.0,946714.37,201542.47,42340.0,5879.0,366.51569,13.1034483,0.854983467,362.0,5186.0,176.0,242.107429,90.51724140000002,43.9655172,54.0,3991.94,116.0,0.0,51.0,25421.28,105.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
904,2018-03-17,GSMERF,94199.4,338.0,0.0,7517.11,42340.0,419.0,278.69645,0.79829948,0.167690128,71.0,267.0,176.0,242.107429,90.51724140000002,43.9655172,54.0,3991.94,116.0,0.0,51.0,25421.28,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,2018-03-17,GWHOL,0.0,0.0,0.0,0.0,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,242.107429,90.51724140000002,43.9655172,54.0,3991.94,116.0,0.0,51.0,25421.28,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,2018-03-17,NEG,3653025.02,10816.0,34705.36,129563.89,42340.0,11274.0,337.742698,25.545583399999998,1.1596598999999999,491.0,10325.0,176.0,242.107429,90.51724140000002,43.9655172,54.0,3991.94,116.0,0.0,51.0,25421.28,105.0,28.0,29.0,27.0,1.0,7726.5,0.0,594.0,8320.5,24.137931,275.94642860000005,0.8620689659999999
909,2018-03-17,QUAL,203847.25,744.0,0.0,23222.36,42340.0,1031.0,273.988239,1.75720359,0.524326878,222.0,522.0,176.0,242.107429,90.51724140000002,43.9655172,54.0,3991.94,116.0,0.0,51.0,25421.28,105.0,5.0,8.0,3.0,2.0,970.7,0.0,209.0,1179.7,4.31034483,194.14,1.72413793
914,2018-03-18,GASSOC,362988.0,997.0,500.0,8610.61,42340.0,1168.0,364.080241,2.35474728,0.375531412,159.0,838.0,124.0,348.42561800000004,76.7241379,19.8275862,66.0,1653.48,116.0,0.0,23.0,31009.88,89.0,14.0,16.0,12.0,2.0,4844.0,0.0,0.0,4844.0,12.0689655,346.0,1.72413793
915,2018-03-18,GCOR,2033429.05,5548.0,946714.37,201542.47,42340.0,5879.0,366.51569,13.1034483,0.854983467,362.0,5186.0,124.0,348.42561800000004,76.7241379,19.8275862,66.0,1653.48,116.0,0.0,23.0,31009.88,89.0,15.0,15.0,15.0,0.0,6165.0,0.0,0.0,6165.0,12.9310345,411.0,0.0
916,2018-03-18,GSMERF,94199.4,338.0,0.0,7517.11,42340.0,419.0,278.69645,0.79829948,0.167690128,71.0,267.0,124.0,348.42561800000004,76.7241379,19.8275862,66.0,1653.48,116.0,0.0,23.0,31009.88,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,2018-03-18,GWHOL,0.0,0.0,0.0,0.0,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,348.42561800000004,76.7241379,19.8275862,66.0,1653.48,116.0,0.0,23.0,31009.88,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,2018-03-18,HOUSE,0.0,0.0,416188.78,38877.26,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,348.42561800000004,76.7241379,19.8275862,66.0,1653.48,116.0,0.0,23.0,31009.88,89.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0
921,2018-03-18,QUAL,203847.25,744.0,0.0,23222.36,42340.0,1031.0,273.988239,1.75720359,0.524326878,222.0,522.0,124.0,348.42561800000004,76.7241379,19.8275862,66.0,1653.48,116.0,0.0,23.0,31009.88,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
